Time,Close Price,Difference,Return
2018-04-11,"2,642.1900",-14.6802,-0.5525
2018-04-12,"2,663.9900",21.8000,0.8251
2018-04-13,"2,656.3000",-7.6899,-0.2887
2018-04-16,"2,677.8400",21.5400,0.8109
2018-04-17,"2,706.3900",28.5498,1.0662
2018-04-18,"2,708.6400",2.2500,0.0831
2018-04-19,"2,693.1300",-15.5100,-0.5726
2018-04-20,"2,670.1400",-22.9900,-0.8537
2018-04-23,"2,670.2900",0.1501,0.0056
2018-04-24,"2,634.5600",-35.7300,-1.3381
2018-04-25,"2,639.4000",4.8398,0.1837
2018-04-26,"2,666.9400",27.5400,1.0434
2018-04-27,"2,669.9100",2.9700,0.1114
2018-04-30,"2,648.0500",-21.8599,-0.8188
2018-05-01,"2,654.8000",6.7500,0.2549
2018-05-02,"2,635.6700",-19.1301,-0.7206
2018-05-03,"2,629.7300",-5.9399,-0.2254
2018-05-04,"2,663.4200",33.6899,1.2811
2018-05-07,"2,672.6300",9.2100,0.3458
2018-05-08,"2,671.9200",-0.7100,-0.0266
2018-05-09,"2,697.7900",25.8701,0.9682
2018-05-10,"2,723.0700",25.2800,0.9371
2018-05-11,"2,727.7200",4.6499,0.1708
2018-05-14,"2,730.1300",2.4099,0.0883
2018-05-15,"2,711.4500",-18.6799,-0.6842
2018-05-16,"2,722.4600",11.0100,0.4061
2018-05-17,"2,720.1300",-2.3301,-0.0856
2018-05-18,"2,712.9700",-7.1599,-0.2632
2018-05-21,"2,733.0100",20.0400,0.7387
2018-05-22,"2,724.4400",-8.5701,-0.3136
2018-05-23,"2,733.2900",8.8501,0.3248
2018-05-24,"2,727.7600",-5.5300,-0.2023
2018-05-25,"2,721.3300",-6.4299,-0.2357
2018-05-29,"2,689.8600",-31.4700,-1.1564
2018-05-30,"2,724.0100",34.1499,1.2696
2018-05-31,"2,705.2700",-18.7400,-0.6880
2018-06-01,"2,734.6200",29.3501,1.0849
2018-06-04,"2,746.8700",12.2500,0.4480
2018-06-05,"2,748.8000",1.9299,0.0703
2018-06-06,"2,772.3500",23.5500,0.8567
2018-06-07,"2,770.3700",-1.9800,-0.0714
2018-06-08,"2,779.0300",8.6599,0.3126
2018-06-11,"2,782.0000",2.9700,0.1069
2018-06-12,"2,786.8500",4.8501,0.1743
2018-06-13,"2,775.6300",-11.2202,-0.4026
2018-06-14,"2,782.4900",6.8601,0.2472
2018-06-15,"2,779.6600",-2.8301,-0.1017
2018-06-18,"2,773.7500",-5.9099,-0.2126
2018-06-19,"2,762.5900",-11.1599,-0.4023
2018-06-20,"2,767.3200",4.7300,0.1712
2018-06-21,"2,749.7600",-17.5601,-0.6346
2018-06-22,"2,754.8800",5.1199,0.1862
2018-06-25,"2,717.0700",-37.8098,-1.3725
2018-06-26,"2,723.0600",5.9900,0.2205
2018-06-27,"2,699.6300",-23.4302,-0.8604
2018-06-28,"2,716.3100",16.6802,0.6179
2018-06-29,"2,718.3700",2.0601,0.0758
2018-07-02,"2,726.7100",8.3398,0.3068
2018-07-03,"2,713.2200",-13.4900,-0.4947
2018-07-05,"2,736.6100",23.3901,0.8621
2018-07-06,"2,759.8200",23.2100,0.8481
2018-07-09,"2,784.1700",24.3499,0.8823
2018-07-10,"2,793.8400",9.6702,0.3473
2018-07-11,"2,774.0200",-19.8201,-0.7094
2018-07-12,"2,798.2900",24.2700,0.8749
2018-07-13,"2,801.3100",3.0200,0.1079
2018-07-16,"2,798.4300",-2.8801,-0.1028
2018-07-17,"2,809.5500",11.1201,0.3974
2018-07-18,"2,815.6200",6.0701,0.2161
2018-07-19,"2,804.4900",-11.1301,-0.3953
2018-07-20,"2,801.8300",-2.6599,-0.0948
2018-07-23,"2,806.9800",5.1499,0.1838
2018-07-24,"2,820.4000",13.4199,0.4781
2018-07-25,"2,846.0700",25.6702,0.9102
2018-07-26,"2,837.4400",-8.6301,-0.3032
2018-07-27,"2,818.8200",-18.6199,-0.6562
2018-07-30,"2,802.6000",-16.2200,-0.5754
2018-07-31,"2,816.2900",13.6899,0.4885
2018-08-01,"2,813.3600",-2.9299,-0.1040
2018-08-02,"2,827.2200",13.8599,0.4926
2018-08-03,"2,840.3500",13.1301,0.4644
2018-08-06,"2,850.4000",10.0498,0.3538
2018-08-07,"2,858.4500",8.0500,0.2824
2018-08-08,"2,857.7000",-0.7500,-0.0262
2018-08-09,"2,853.5800",-4.1199,-0.1442
2018-08-10,"2,833.2800",-20.3000,-0.7114
2018-08-13,"2,821.9300",-11.3501,-0.4006
2018-08-14,"2,839.9600",18.0300,0.6389
2018-08-15,"2,818.3700",-21.5898,-0.7602
2018-08-16,"2,840.6900",22.3198,0.7919
2018-08-17,"2,850.1300",9.4399,0.3323
2018-08-20,"2,857.0500",6.9202,0.2428
2018-08-21,"2,862.9600",5.9099,0.2069
2018-08-22,"2,861.8200",-1.1399,-0.0398
2018-08-23,"2,856.9800",-4.8401,-0.1691
2018-08-24,"2,874.6900",17.7100,0.6199
2018-08-27,"2,896.7400",22.0500,0.7670
2018-08-28,"2,897.5200",0.7800,0.0269
2018-08-29,"2,914.0400",16.5200,0.5701
2018-08-30,"2,901.1300",-12.9102,-0.4430
2018-08-31,"2,901.5200",0.3901,0.0134
2018-09-04,"2,896.7200",-4.8000,-0.1654
2018-09-05,"2,888.6000",-8.1199,-0.2803
2018-09-06,"2,878.0500",-10.5500,-0.3652
2018-09-07,"2,871.6800",-6.3701,-0.2213
2018-09-10,"2,877.1300",5.4500,0.1898
2018-09-11,"2,887.8900",10.7600,0.3740
2018-09-12,"2,888.9200",1.0300,0.0357
2018-09-13,"2,904.1800",15.2600,0.5282
2018-09-14,"2,904.9800",0.8000,0.0275
2018-09-17,"2,888.8000",-16.1799,-0.5570
2018-09-18,"2,904.3100",15.5100,0.5369
2018-09-19,"2,907.9500",3.6399,0.1253
2018-09-20,"2,930.7500",22.8000,0.7841
2018-09-21,"2,929.6700",-1.0801,-0.0369
2018-09-24,"2,919.3700",-10.2998,-0.3516
2018-09-25,"2,915.5600",-3.8101,-0.1305
2018-09-26,"2,905.9700",-9.5901,-0.3289
2018-09-27,"2,914.0000",8.0300,0.2763
2018-09-28,"2,913.9800",-0.0200,-0.0007
2018-10-01,"2,924.5900",10.6101,0.3641
2018-10-02,"2,923.4300",-1.1602,-0.0397
2018-10-03,"2,925.5100",2.0801,0.0712
2018-10-04,"2,901.6100",-23.8999,-0.8169
2018-10-05,"2,885.5700",-16.0400,-0.5528
2018-10-08,"2,884.4300",-1.1401,-0.0395
2018-10-09,"2,880.3400",-4.0898,-0.1418
2018-10-10,"2,785.6800",-94.6602,-3.2864
2018-10-11,"2,728.3700",-57.3098,-2.0573
2018-10-12,"2,767.1300",38.7598,1.4206
2018-10-15,"2,750.7900",-16.3398,-0.5905
2018-10-16,"2,809.9200",59.1299,2.1496
2018-10-17,"2,809.2100",-0.7100,-0.0253
2018-10-18,"2,768.7800",-40.4299,-1.4392
2018-10-19,"2,767.7800",-1.0000,-0.0361
2018-10-22,"2,755.8800",-11.9001,-0.4300
2018-10-23,"2,740.6900",-15.1899,-0.5512
2018-10-24,"2,656.1000",-84.5898,-3.0864
2018-10-25,"2,705.5700",49.4700,1.8625
2018-10-26,"2,658.6900",-46.8801,-1.7327
2018-10-29,"2,641.2500",-17.4399,-0.6560
2018-10-30,"2,682.6300",41.3799,1.5667
2018-10-31,"2,711.7400",29.1101,1.0851
2018-11-01,"2,740.3700",28.6301,1.0558
2018-11-02,"2,723.0600",-17.3101,-0.6317
2018-11-05,"2,738.3100",15.2500,0.5600
2018-11-06,"2,755.4500",17.1399,0.6259
2018-11-07,"2,813.8900",58.4399,2.1209
2018-11-08,"2,806.8300",-7.0598,-0.2509
2018-11-09,"2,781.0100",-25.8201,-0.9199
2018-11-12,"2,726.2200",-54.7900,-1.9701
2018-11-13,"2,722.1800",-4.0400,-0.1482
2018-11-14,"2,701.5800",-20.5999,-0.7567
2018-11-15,"2,730.2000",28.6199,1.0594
2018-11-16,"2,736.2700",6.0701,0.2223
2018-11-19,"2,690.7300",-45.5400,-1.6643
2018-11-20,"2,641.8900",-48.8401,-1.8151
2018-11-21,"2,649.9300",8.0400,0.3043
2018-11-23,"2,632.5600",-17.3699,-0.6555
2018-11-26,"2,673.4500",40.8899,1.5532
2018-11-27,"2,682.2000",8.7500,0.3273
2018-11-28,"2,743.7800",61.5801,2.2959
2018-11-29,"2,737.7600",-6.0200,-0.2194
2018-11-30,"2,760.1700",22.4099,0.8185
2018-12-03,"2,790.3700",30.2002,1.0941
2018-12-04,"2,700.0600",-90.3101,-3.2365
2018-12-06,"2,695.9500",-4.1101,-0.1522
2018-12-07,"2,633.0800",-62.8699,-2.3320
2018-12-10,"2,637.7200",4.6399,0.1762
2018-12-11,"2,636.7800",-0.9399,-0.0356
2018-12-12,"2,651.0700",14.2900,0.5419
2018-12-13,"2,650.5400",-0.5300,-0.0200
2018-12-14,"2,599.9500",-50.5901,-1.9087
2018-12-17,"2,545.9400",-54.0100,-2.0773
2018-12-18,"2,546.1600",0.2200,0.0086
2018-12-19,"2,506.9600",-39.2000,-1.5396
2018-12-20,"2,467.4200",-39.5400,-1.5772
2018-12-21,"2,416.5800",-50.8398,-2.0604
2018-12-24,"2,351.1000",-65.4800,-2.7096
2018-12-26,"2,467.7000",116.5999,4.9594
2018-12-27,"2,488.8300",21.1301,0.8563
2018-12-28,"2,485.7400",-3.0901,-0.1242
2018-12-31,"2,506.8500",21.1101,0.8492
2019-01-02,"2,510.0300",3.1799,0.1268
2019-01-03,"2,447.8900",-62.1401,-2.4757
2019-01-04,"2,531.9400",84.0500,3.4336
2019-01-07,"2,549.6900",17.7500,0.7010
2019-01-08,"2,574.4100",24.7200,0.9695
2019-01-09,"2,584.9600",10.5500,0.4098
2019-01-10,"2,596.6400",11.6799,0.4518
2019-01-11,"2,596.2600",-0.3799,-0.0146
2019-01-14,"2,582.6100",-13.6499,-0.5258
2019-01-15,"2,610.3000",27.6899,1.0722
2019-01-16,"2,616.1000",5.8000,0.2222
2019-01-17,"2,635.9600",19.8599,0.7591
2019-01-18,"2,670.7100",34.7500,1.3183
2019-01-22,"2,632.9000",-37.8101,-1.4157
2019-01-23,"2,638.7000",5.8000,0.2203
2019-01-24,"2,642.3300",3.6301,0.1376
2019-01-25,"2,664.7600",22.4299,0.8489
2019-01-28,"2,643.8500",-20.9099,-0.7847
2019-01-29,"2,640.0000",-3.8501,-0.1456
2019-01-30,"2,681.0500",41.0500,1.5549
2019-01-31,"2,704.1000",23.0500,0.8597
2019-02-01,"2,706.5300",2.4299,0.0899
2019-02-04,"2,724.8700",18.3401,0.6776
2019-02-05,"2,737.7000",12.8298,0.4708
2019-02-06,"2,731.6100",-6.0898,-0.2224
2019-02-07,"2,706.0500",-25.5601,-0.9357
2019-02-08,"2,707.8800",1.8298,0.0676
2019-02-11,"2,709.8000",1.9202,0.0709
2019-02-12,"2,744.7300",34.9299,1.2890
2019-02-13,"2,753.0300",8.3000,0.3024
2019-02-14,"2,745.7300",-7.3000,-0.2652
2019-02-15,"2,775.6000",29.8701,1.0879
2019-02-19,"2,779.7600",4.1599,0.1499
2019-02-20,"2,784.7000",4.9399,0.1777
2019-02-21,"2,774.8800",-9.8201,-0.3526
2019-02-22,"2,792.6700",17.7900,0.6411
2019-02-25,"2,796.1100",3.4402,0.1232
2019-02-26,"2,793.9000",-2.2102,-0.0790
2019-02-27,"2,792.3800",-1.5200,-0.0544
2019-02-28,"2,784.4900",-7.8899,-0.2826
2019-03-01,"2,803.6900",19.2000,0.6895
2019-03-04,"2,792.8100",-10.8799,-0.3881
2019-03-05,"2,789.6500",-3.1602,-0.1132
2019-03-06,"2,771.4500",-18.2000,-0.6524
2019-03-07,"2,748.9300",-22.5200,-0.8126
2019-03-08,"2,743.0700",-5.8599,-0.2132
2019-03-11,"2,783.3000",40.2300,1.4666
2019-03-12,"2,791.5200",8.2200,0.2953
2019-03-13,"2,810.9200",19.3999,0.6950
2019-03-14,"2,808.4800",-2.4399,-0.0868
2019-03-15,"2,822.4800",14.0000,0.4985
2019-03-18,"2,832.9400",10.4600,0.3706
2019-03-19,"2,832.5700",-0.3699,-0.0131
2019-03-20,"2,824.2300",-8.3401,-0.2944
2019-03-21,"2,854.8800",30.6499,1.0852
2019-03-22,"2,800.7100",-54.1699,-1.8974
2019-03-25,"2,798.3600",-2.3499,-0.0839
2019-03-26,"2,818.4600",20.0999,0.7183
2019-03-27,"2,805.3700",-13.0898,-0.4644
2019-03-28,"2,815.4400",10.0698,0.3589
2019-03-29,"2,834.4000",18.9600,0.6734
2019-04-01,"2,867.1900",32.7900,1.1569
2019-04-02,"2,867.2400",0.0500,0.0017
2019-04-03,"2,873.4000",6.1599,0.2148
2019-04-04,"2,879.3900",5.9900,0.2085
2019-04-05,"2,892.7400",13.3501,0.4636
2019-04-08,"2,895.7700",3.0300,0.1047
2019-04-09,"2,878.2000",-17.5701,-0.6068
2019-04-10,"2,888.2100",10.0100,0.3478
2019-04-11,"2,888.3200",0.1101,0.0038
2019-04-12,"2,907.4100",19.0898,0.6609
2019-04-15,"2,905.5800",-1.8298,-0.0629
2019-04-16,"2,907.0600",1.4800,0.0509
2019-04-17,"2,900.4500",-6.6101,-0.2274
2019-04-18,"2,905.0300",4.5801,0.1579
2019-04-22,"2,907.9700",2.9399,0.1012
2019-04-23,"2,933.6800",25.7100,0.8841
2019-04-24,"2,927.2500",-6.4299,-0.2192
2019-04-25,"2,926.1700",-1.0801,-0.0369
2019-04-26,"2,939.8800",13.7100,0.4685
2019-04-29,"2,943.0300",3.1501,0.1072
2019-04-30,"2,945.8300",2.8000,0.0951
2019-05-01,"2,923.7300",-22.1001,-0.7502
2019-05-02,"2,917.5200",-6.2100,-0.2124
2019-05-03,"2,945.6400",28.1199,0.9638
2019-05-06,"2,932.4700",-13.1699,-0.4471
2019-05-07,"2,884.0500",-48.4199,-1.6512
2019-05-08,"2,879.4200",-4.6301,-0.1605
2019-05-09,"2,870.7200",-8.7000,-0.3021
2019-05-10,"2,881.4000",10.6799,0.3720
2019-05-13,"2,811.8700",-69.5298,-2.4131
2019-05-14,"2,834.4100",22.5398,0.8016
2019-05-15,"2,850.9600",16.5500,0.5839
2019-05-16,"2,876.3200",25.3601,0.8895
2019-05-17,"2,859.5300",-16.7900,-0.5837
2019-05-20,"2,840.2300",-19.3000,-0.6749
2019-05-21,"2,864.3600",24.1301,0.8496
2019-05-22,"2,856.2700",-8.0901,-0.2824
2019-05-23,"2,822.2400",-34.0300,-1.1914
2019-05-24,"2,826.0600",3.8201,0.1354
2019-05-28,"2,802.3900",-23.6702,-0.8376
2019-05-29,"2,783.0200",-19.3699,-0.6912
2019-05-30,"2,788.8600",5.8401,0.2098
2019-05-31,"2,752.0600",-36.8000,-1.3195
2019-06-03,"2,744.4500",-7.6101,-0.2765
2019-06-04,"2,803.2700",58.8201,2.1432
2019-06-05,"2,826.1500",22.8799,0.8162
2019-06-06,"2,843.4900",17.3401,0.6136
2019-06-07,"2,873.3400",29.8501,1.0498
2019-06-10,"2,886.7300",13.3899,0.4660
2019-06-11,"2,885.7200",-1.0100,-0.0350
2019-06-12,"2,879.8400",-5.8799,-0.2038
2019-06-13,"2,891.6400",11.7998,0.4097
2019-06-14,"2,886.9800",-4.6599,-0.1612
2019-06-17,"2,889.6700",2.6899,0.0932
2019-06-18,"2,917.7500",28.0801,0.9717
2019-06-19,"2,926.4600",8.7100,0.2985
2019-06-20,"2,954.1800",27.7200,0.9472
2019-06-21,"2,950.4600",-3.7200,-0.1259
2019-06-24,"2,945.3500",-5.1099,-0.1732
2019-06-25,"2,917.3800",-27.9702,-0.9496
2019-06-26,"2,913.7800",-3.5999,-0.1234
2019-06-27,"2,924.9200",11.1399,0.3823
2019-06-28,"2,941.7600",16.8401,0.5757
2019-07-01,"2,964.3300",22.5701,0.7672
2019-07-02,"2,973.0100",8.6799,0.2928
2019-07-03,"2,995.8200",22.8101,0.7672
2019-07-05,"2,990.4100",-5.4102,-0.1806
2019-07-08,"2,975.9500",-14.4600,-0.4835
2019-07-09,"2,979.6300",3.6799,0.1237
2019-07-10,"2,993.0700",13.4402,0.4511
2019-07-11,"2,999.9100",6.8398,0.2285
2019-07-12,"3,013.7700",13.8601,0.4620
2019-07-15,"3,014.3000",0.5300,0.0176
2019-07-16,"3,004.0400",-10.2600,-0.3404
2019-07-17,"2,984.4200",-19.6201,-0.6531
2019-07-18,"2,995.1100",10.6902,0.3582
2019-07-19,"2,976.6100",-18.5000,-0.6177
2019-07-22,"2,985.0300",8.4199,0.2829
2019-07-23,"3,005.4700",20.4399,0.6847
2019-07-24,"3,019.5600",14.0901,0.4688
2019-07-25,"3,003.6700",-15.8901,-0.5262
2019-07-26,"3,025.8600",22.1902,0.7388
2019-07-29,"3,020.9700",-4.8901,-0.1616
2019-07-30,"3,013.1800",-7.7900,-0.2579
2019-07-31,"2,980.3800",-32.8000,-1.0886
2019-08-01,"2,953.5600",-26.8198,-0.8999
2019-08-02,"2,932.0500",-21.5100,-0.7283
2019-08-05,"2,844.7400",-87.3101,-2.9778
2019-08-06,"2,881.7700",37.0300,1.3017
2019-08-07,"2,883.9800",2.2100,0.0767
2019-08-08,"2,938.0900",54.1101,1.8762
2019-08-09,"2,918.6500",-19.4402,-0.6617
2019-08-12,"2,883.0900",-35.5598,-1.2184
2019-08-13,"2,926.3200",43.2300,1.4994
2019-08-14,"2,840.6000",-85.7200,-2.9293
2019-08-15,"2,847.6000",7.0000,0.2464
2019-08-16,"2,888.6800",41.0798,1.4426
2019-08-19,"2,923.6500",34.9700,1.2106
2019-08-20,"2,900.5100",-23.1399,-0.7915
2019-08-21,"2,924.4300",23.9199,0.8247
2019-08-22,"2,922.9500",-1.4800,-0.0506
2019-08-23,"2,847.1100",-75.8398,-2.5946
2019-08-26,"2,878.3800",31.2698,1.0983
2019-08-27,"2,869.1600",-9.2200,-0.3203
2019-08-28,"2,887.9400",18.7800,0.6545
2019-08-29,"2,924.5800",36.6401,1.2687
2019-08-30,"2,926.4600",1.8799,0.0643
2019-09-03,"2,906.2700",-20.1899,-0.6899
2019-09-04,"2,937.7800",31.5100,1.0842
2019-09-05,"2,976.0000",38.2200,1.3010
2019-09-06,"2,978.7100",2.7100,0.0911
2019-09-09,"2,978.4300",-0.2800,-0.0094
2019-09-10,"2,979.3900",0.9600,0.0322
2019-09-11,"3,000.9300",21.5400,0.7230
2019-09-12,"3,009.5700",8.6401,0.2879
2019-09-13,"3,007.3900",-2.1802,-0.0724
2019-09-16,"2,997.9600",-9.4299,-0.3136
2019-09-17,"3,005.7000",7.7400,0.2582
2019-09-18,"3,006.7300",1.0300,0.0343
2019-09-19,"3,006.7900",0.0601,0.0020
2019-09-20,"2,992.0700",-14.7200,-0.4896
2019-09-23,"2,991.7800",-0.2900,-0.0097
2019-09-24,"2,966.6000",-25.1799,-0.8416
2019-09-25,"2,984.8700",18.2700,0.6159
2019-09-26,"2,977.6200",-7.2500,-0.2429
2019-09-27,"2,961.7900",-15.8301,-0.5316
2019-09-30,"2,976.7400",14.9500,0.5048
2019-10-01,"2,940.2500",-36.4900,-1.2258
2019-10-02,"2,887.6100",-52.6399,-1.7903
2019-10-03,"2,910.6300",23.0198,0.7972
2019-10-04,"2,952.0100",41.3801,1.4217
2019-10-07,"2,938.7900",-13.2200,-0.4478
2019-10-08,"2,893.0600",-45.7300,-1.5561
2019-10-09,"2,919.4000",26.3398,0.9104
2019-10-10,"2,938.1300",18.7300,0.6416
2019-10-11,"2,970.2700",32.1401,1.0939
2019-10-14,"2,966.1500",-4.1201,-0.1387
2019-10-15,"2,995.6800",29.5300,0.9956
2019-10-16,"2,989.6900",-5.9900,-0.2000
2019-10-17,"2,997.9500",8.2600,0.2763
2019-10-18,"2,986.2000",-11.7500,-0.3919
2019-10-21,"3,006.7200",20.5200,0.6872
2019-10-22,"2,995.9900",-10.7300,-0.3569
2019-10-23,"3,004.5200",8.5300,0.2847
2019-10-24,"3,010.2900",5.7700,0.1920
2019-10-25,"3,022.5500",12.2600,0.4073
2019-10-28,"3,039.4200",16.8699,0.5581
2019-10-29,"3,036.8900",-2.5300,-0.0832
2019-10-30,"3,046.7700",9.8801,0.3253
2019-10-31,"3,037.5600",-9.2100,-0.3023
2019-11-01,"3,066.9100",29.3499,0.9662
2019-11-04,"3,078.2700",11.3601,0.3704
2019-11-05,"3,074.6200",-3.6499,-0.1186
2019-11-06,"3,076.7800",2.1599,0.0702
2019-11-07,"3,085.1800",8.3999,0.2730
2019-11-08,"3,093.0800",7.9001,0.2561
2019-11-11,"3,087.0100",-6.0701,-0.1962
2019-11-12,"3,091.8400",4.8301,0.1565
2019-11-13,"3,094.0400",2.2000,0.0712
2019-11-14,"3,096.6300",2.5898,0.0837
2019-11-15,"3,120.4600",23.8301,0.7695
2019-11-18,"3,122.0300",1.5701,0.0503
2019-11-19,"3,120.1800",-1.8501,-0.0593
2019-11-20,"3,108.4600",-11.7200,-0.3756
2019-11-21,"3,103.5400",-4.9199,-0.1583
2019-11-22,"3,110.2900",6.7500,0.2175
2019-11-25,"3,133.6400",23.3499,0.7507
2019-11-26,"3,140.5200",6.8801,0.2196
2019-11-27,"3,153.6300",13.1099,0.4174
2019-11-29,"3,140.9800",-12.6499,-0.4011
2019-12-02,"3,113.8700",-27.1099,-0.8631
2019-12-03,"3,093.2000",-20.6702,-0.6638
2019-12-04,"3,112.7600",19.5601,0.6324
2019-12-05,"3,117.4300",4.6699,0.1500
2019-12-06,"3,145.9100",28.4800,0.9136
2019-12-09,"3,135.9600",-9.9500,-0.3163
2019-12-10,"3,132.5200",-3.4399,-0.1097
2019-12-11,"3,141.6300",9.1099,0.2908
2019-12-12,"3,168.5700",26.9402,0.8575
2019-12-13,"3,168.8000",0.2300,0.0073
2019-12-16,"3,191.4500",22.6499,0.7148
2019-12-17,"3,192.5200",1.0701,0.0335
2019-12-18,"3,191.1400",-1.3801,-0.0432
2019-12-19,"3,205.3700",14.2302,0.4459
2019-12-20,"3,221.2200",15.8499,0.4945
2019-12-23,"3,224.0100",2.7900,0.0866
2019-12-24,"3,223.3800",-0.6301,-0.0195
2019-12-26,"3,239.9100",16.5300,0.5128
2019-12-27,"3,240.0200",0.1101,0.0034
2019-12-30,"3,221.2900",-18.7300,-0.5781
2019-12-31,"3,230.7800",9.4900,0.2946
2020-01-02,"3,257.8500",27.0701,0.8379
2020-01-03,"3,234.8500",-23.0000,-0.7060
2020-01-06,"3,246.2800",11.4299,0.3533
2020-01-07,"3,237.1800",-9.1001,-0.2803
2020-01-08,"3,253.0500",15.8701,0.4902
2020-01-09,"3,274.7000",21.6499,0.6655
2020-01-10,"3,265.3500",-9.3499,-0.2855
2020-01-13,"3,288.1300",22.7798,0.6976
2020-01-14,"3,283.1500",-4.9800,-0.1515
2020-01-15,"3,289.2900",6.1401,0.1870
2020-01-16,"3,316.8100",27.5200,0.8367
2020-01-17,"3,329.6200",12.8101,0.3862
2020-01-21,"3,320.7900",-8.8301,-0.2652
2020-01-22,"3,321.7500",0.9600,0.0289
2020-01-23,"3,325.5400",3.7900,0.1141
2020-01-24,"3,295.4700",-30.0701,-0.9042
2020-01-27,"3,243.6300",-51.8401,-1.5731
2020-01-28,"3,276.2400",32.6101,1.0054
2020-01-29,"3,273.4000",-2.8401,-0.0867
2020-01-30,"3,283.6600",10.2600,0.3134
2020-01-31,"3,225.5200",-58.1399,-1.7706
2020-02-03,"3,248.9200",23.3999,0.7255
2020-02-04,"3,297.5900",48.6702,1.4980
2020-02-05,"3,334.6900",37.0999,1.1251
2020-02-06,"3,345.7800",11.0901,0.3326
2020-02-07,"3,327.7100",-18.0701,-0.5401
2020-02-10,"3,352.0900",24.3801,0.7326
2020-02-11,"3,357.7500",5.6599,0.1688
2020-02-12,"3,379.4500",21.7000,0.6463
2020-02-13,"3,373.9400",-5.5100,-0.1630
2020-02-14,"3,380.1600",6.2200,0.1844
2020-02-18,"3,370.2900",-9.8699,-0.2920
2020-02-19,"3,386.1500",15.8599,0.4706
2020-02-20,"3,373.2300",-12.9199,-0.3816
2020-02-21,"3,337.7500",-35.4800,-1.0518
2020-02-24,"3,225.8900",-111.8601,-3.3514
2020-02-25,"3,128.2100",-97.6799,-3.0280
2020-02-26,"3,116.3900",-11.8201,-0.3779
2020-02-27,"2,978.7600",-137.6299,-4.4163
2020-02-28,"2,954.2200",-24.5400,-0.8238
2020-03-02,"3,090.2300",136.0100,4.6039
2020-03-03,"3,003.3700",-86.8599,-2.8108
2020-03-04,"3,130.1200",126.7500,4.2203
2020-03-05,"3,023.9400",-106.1802,-3.3922
2020-03-06,"2,972.3700",-51.5698,-1.7054
2020-03-09,"2,746.5600",-225.8101,-7.5970
2020-03-10,"2,882.2300",135.6699,4.9396
2020-03-11,"2,741.3800",-140.8501,-4.8868
2020-03-12,"2,480.6400",-260.7400,-9.5113
2020-03-13,"2,711.0200",230.3801,9.2871
2020-03-16,"2,386.1300",-324.8901,-11.9841
2020-03-17,"2,529.1900",143.0601,5.9955
2020-03-18,"2,398.1000",-131.0898,-5.1831
2020-03-19,"2,409.3900",11.2898,0.4708
2020-03-20,"2,304.9200",-104.4700,-4.3360
2020-03-23,"2,237.4000",-67.5200,-2.9294
2020-03-24,"2,447.3300",209.9302,9.3828
2020-03-25,"2,475.5600",28.2300,1.1535
2020-03-26,"2,630.0700",154.5100,6.2414
2020-03-27,"2,541.4700",-88.6001,-3.3687
2020-03-30,"2,626.6500",85.1799,3.3516
2020-03-31,"2,584.5900",-42.0598,-1.6013
2020-04-01,"2,470.5000",-114.0901,-4.4142
2020-04-02,"2,526.9000",56.3999,2.2829
2020-04-03,"2,488.6500",-38.2500,-1.5137
2020-04-06,"2,663.6800",175.0300,7.0331
2020-04-07,"2,659.4100",-4.2700,-0.1603
2020-04-08,"2,749.9800",90.5701,3.4056
2020-04-09,"2,789.8200",39.8401,1.4487
2020-04-13,"2,761.6300",-28.1902,-1.0105
2020-04-14,"2,846.0600",84.4302,3.0573
2020-04-15,"2,783.3600",-62.7000,-2.2030
2020-04-16,"2,799.5500",16.1899,0.5817
2020-04-17,"2,874.5600",75.0100,2.6794
2020-04-20,"2,823.1600",-51.4001,-1.7881
2020-04-21,"2,736.5600",-86.5999,-3.0675
2020-04-22,"2,799.3100",62.7500,2.2930
2020-04-23,"2,797.8000",-1.5100,-0.0539
2020-04-24,"2,836.7400",38.9399,1.3918
2020-04-27,"2,878.4800",41.7400,1.4714
2020-04-28,"2,863.3900",-15.0901,-0.5242
2020-04-29,"2,939.5100",76.1201,2.6584
2020-04-30,"2,912.4300",-27.0801,-0.9212
2020-05-01,"2,830.7100",-81.7200,-2.8059
2020-05-04,"2,842.7400",12.0300,0.4250
2020-05-05,"2,868.4400",25.7000,0.9041
2020-05-06,"2,848.4200",-20.0200,-0.6979
2020-05-07,"2,881.1900",32.7700,1.1505
2020-05-08,"2,929.8000",48.6101,1.6872
2020-05-11,"2,930.3200",0.5200,0.0177
2020-05-12,"2,870.1200",-60.2000,-2.0544
2020-05-13,"2,820.0000",-50.1201,-1.7463
2020-05-14,"2,852.5000",32.5000,1.1525
2020-05-15,"2,863.7000",11.2000,0.3926
2020-05-18,"2,953.9100",90.2100,3.1501
2020-05-19,"2,922.9400",-30.9700,-1.0484
2020-05-20,"2,971.6100",48.6702,1.6651
2020-05-21,"2,948.5100",-23.1001,-0.7774
2020-05-22,"2,955.4500",6.9399,0.2354
2020-05-26,"2,991.7700",36.3201,1.2289
2020-05-27,"3,036.1300",44.3599,1.4827
2020-05-28,"3,029.7300",-6.3999,-0.2108
2020-05-29,"3,044.3100",14.5801,0.4812
2020-06-01,"3,055.7300",11.4199,0.3751
2020-06-02,"3,080.8200",25.0901,0.8211
